c0,c1,c2,c3,c4,c5,c6,c7,c8
A,F,884679.0,10651.0,16096333.05,15256351.9602,15867085.982833,22.04,421
A,F,1045738.0,912.0,1320263.45,1252347.8718,1305440.204211,1.73,35
A,F,1202603.0,2172.0,3206526.48,3050367.544,3154212.404132,4.61,97
A,F,1275625.0,3261.0,5020073.02,4751409.3595,4965020.404252,6.2,122
A,F,2396783.0,3048.0,4763604.18,4516685.9699,4694616.790275,6.9,130
A,F,2272.0,7507.0,11543069.17,10975296.7749,11427498.204686,14.47,304
A,F,98884.0,11856.0,17652280.34,16735897.4521,17435104.101454,22.0,432
A,F,113428.0,8851.0,13139855.92,12481917.1346,12980380.20844,18.14,372
A,F,359175.0,8405.0,12571952.82,11912175.0529,12373858.069074,17.71,341
A,F,489438.0,9238.0,14026229.63,13242869.4843,13768813.940847,20.14,364
A,F,1192637.0,3649.0,5512366.5,5243077.6775,5444901.685269,7.41,150
A,F,1503824.0,6493.0,9937984.72,9445967.885,9828465.17307,12.81,258
A,F,1720435.0,72.0,99369.64,96239.6178,101317.783692,0.16,4
A,F,2206662.0,301.0,416801.78,400688.5309,415147.967512,0.32,10
A,F,2534037.0,5789.0,8735648.71,8309432.0468,8627898.488543,10.47,220
A,F,13150.0,13097.0,19402616.58,18421794.6329,19186500.249927,25.7,523
A,F,47788.0,1608.0,2395249.86,2287089.6831,2376001.804739,3.14,64
A,F,803284.0,1384.0,1985799.34,1885793.8712,1961775.584681,2.92,53
A,F,997619.0,3976.0,6094158.67,5769615.899,5984211.675633,8.24,155
A,F,1421403.0,1190.0,1731160.92,1642367.9903,1706041.346608,1.96,40
A,F,2155563.0,8939.0,13355709.14,12678087.3654,13188452.982848,17.77,348
A,F,460562.0,675.0,1058198.17,1003510.8951,1043156.187789,1.21,27
A,F,1038535.0,8065.0,11787199.37,11204697.2061,11669314.212062,15.3,313
A,F,1347966.0,8729.0,12935929.65,12298471.1258,12781632.44292,17.33,364
A,F,1774878.0,10785.0,16141182.37,15341384.1519,15950994.608714,20.48,417
A,F,2361689.0,4807.0,7381863.41,7000697.4418,7281653.161911,9.19,174
A,F,154531.0,4531.0,7010147.37,6644698.5689,6912434.943528,10.02,187
A,F,224801.0,109.0,151382.06,143387.4814,147554.25177,0.28,5
A,F,232621.0,1756.0,2621533.71,2483549.597,2591488.556379,3.68,69
A,F,546191.0,14054.0,20956344.1,19932860.7362,20713462.282014,27.54,552
A,F,1001928.0,11050.0,16684928.27,15825580.7009,16455687.940167,23.09,447
A,F,1667548.0,9697.0,14389380.64,13683208.6515,14257945.365385,18.97,386
A,F,1667549.0,2999.0,4505995.37,4266368.1555,4452120.899671,6.24,122
A,F,1875166.0,8937.0,13244487.24,12577204.3257,13042930.851931,17.63,358
A,F,2005956.0,3088.0,4617109.49,4395562.7032,4569925.089174,5.84,117
A,F,2046873.0,13715.0,20616838.42,19588229.0094,20348417.362451,25.88,532
A,F,2203896.0,6254.0,9169417.99,8712922.1585,9055118.810449,11.92,238
A,F,2606334.0,12275.0,18560862.9,17662420.5718,18360575.464786,22.96,478
A,F,2630178.0,9295.0,14245991.25,13577640.3903,14146761.560996,17.6,359
A,F,2899540.0,9150.0,13944000.73,13235735.4715,13800464.120527,18.02,359
A,F,819731.0,10675.0,16195066.75,15410738.145,16031263.433925,20.85,420
A,F,1232347.0,4104.0,6067560.64,5735487.779,5972094.008263,8.08,151
A,F,1669913.0,10511.0,15420718.87,14660840.6851,15216379.862679,20.5,424
A,F,1684541.0,3733.0,5506374.46,5217523.6992,5437400.035118,7.44,148
A,F,1870852.0,8131.0,12113721.82,11553040.6551,11998194.557985,14.81,320
A,F,2011773.0,11387.0,16995532.35,16174567.7171,16842251.340652,20.93,426
A,F,2781557.0,3557.0,5275670.07,5008013.0668,5192898.127461,7.93,156
A,F,2857199.0,10268.0,15615124.48,14863347.9318,15446508.379355,20.34,415
A,F,562858.0,1662.0,2564069.82,2457187.8752,2553137.637752,2.8,64
A,F,784028.0,590.0,939882.17,888590.7104,919211.0799,1.03,20
A,F,1201397.0,2688.0,4105519.67,3906197.004,4061289.130672,4.76,101
A,F,1580731.0,12142.0,18432818.76,17569557.5914,18283563.039445,21.85,462
A,F,1885995.0,5749.0,8569494.41,8107829.3081,8428981.261835,12.0,231
A,F,1969302.0,9383.0,14372257.51,13655232.3156,14196415.961199,18.86,372
A,F,2041116.0,6578.0,9896855.24,9386721.6158,9736885.046041,13.54,263
A,F,141763.0,9682.0,14338922.58,13606316.1766,14154301.850339,20.43,397
A,F,768718.0,11835.0,17669763.18,16802717.6528,17483349.901598,22.57,471
A,F,936825.0,10952.0,16364370.82,15543385.3917,16155302.049796,22.68,445
A,F,1708996.0,4098.0,6085852.58,5755223.4996,6001500.956653,8.51,157
A,F,1708997.0,9215.0,13729710.8,13030326.0219,13561597.76529,18.14,357
A,F,1744208.0,4670.0,6938792.7,6575432.3108,6839617.188372,9.52,182
A,F,2521373.0,989.0,1482026.48,1405368.8151,1463694.444074,1.96,42
A,F,2525833.0,1626.0,2453409.16,2318199.3103,2412562.002553,3.62,67
A,F,2878377.0,10046.0,15199457.12,14404806.9178,14972335.460988,21.12,400
A,F,2883266.0,1874.0,2797788.46,2670410.172,2758277.507572,3.42,72
A,F,371198.0,10492.0,15571738.98,14769390.2316,15377171.537954,22.05,428
A,F,538029.0,2435.0,3704018.38,3526884.9813,3655149.438207,4.42,97
A,F,765346.0,6140.0,9119036.83,8619194.2249,8954483.102406,12.46,226
A,F,2497819.0,11539.0,17776983.67,16928925.0481,17650939.738033,22.38,458
A,F,22136.0,10077.0,15217130.2,14440916.2927,15032364.227549,20.42,400
A,F,31314.0,9488.0,14037867.03,13337838.8903,13853506.280209,18.6,375
A,F,927672.0,1022.0,1620804.46,1537903.7346,1594921.669085,1.97,39
A,F,1115577.0,5378.0,7905187.12,7549537.0147,7849356.6552,9.31,205
A,F,1148414.0,10631.0,15651657.78,14888587.6687,15473014.35756,20.68,414
A,F,1514362.0,6336.0,9543048.99,9074619.7805,9431786.183283,12.05,246
A,F,177184.0,10407.0,15971749.22,15173081.722,15793397.480958,20.62,410
A,F,197376.0,12437.0,18684966.24,17717296.7729,18432538.005615,24.22,482
A,F,300804.0,11994.0,17968433.66,17055521.3347,17710303.830817,23.53,461
A,F,532827.0,12125.0,18178725.56,17269983.8107,18001706.518052,24.07,481
A,F,532828.0,180.0,286130.35,271801.6657,280403.966453,0.39,7
A,F,1026448.0,11679.0,17256638.65,16408094.3217,17091416.291393,22.79,465
A,F,1111039.0,11158.0,16648942.21,15800160.7761,16427569.297598,23.39,454
A,F,1344105.0,811.0,1178626.72,1122225.0486,1169328.757909,2.0,37
A,F,1375020.0,7699.0,11520424.1,10988098.0516,11385566.276931,14.52,315
A,F,1563273.0,1974.0,2942754.08,2789386.7541,2892996.999918,3.96,81
A,F,1584040.0,4507.0,6646542.32,6310472.5414,6587171.030182,9.0,176
A,F,1617282.0,595.0,928544.44,882867.5104,929998.208,0.89,17
A,F,2317883.0,9358.0,14074847.03,13385582.4431,13920534.156679,18.26,375
A,F,2795784.0,1221.0,1831938.47,1737955.5702,1813693.640794,2.65,49
A,F,2855237.0,7386.0,11091368.54,10555739.3358,10973931.671535,14.18,294
A,F,277996.0,1558.0,2451435.48,2349963.5026,2433826.899418,2.45,58
A,F,367978.0,6695.0,9865567.25,9380649.5398,9759262.921555,13.0,256
A,F,1176270.0,6887.0,10346410.28,9821022.8212,10218634.303872,13.4,260
A,F,1652428.0,10314.0,15585185.87,14772133.474,15374196.926544,20.98,406
A,F,1761896.0,10999.0,16591271.55,15758399.9166,16360907.386164,20.86,429
A,F,2331447.0,3598.0,5451671.11,5157501.3708,5358881.068146,7.39,138
A,F,2437265.0,1772.0,2605587.54,2486138.8707,2599287.424909,3.33,67
A,F,2515602.0,6446.0,9619574.41,9176620.2254,9515527.608936,11.19,249
A,F,50947.0,7037.0,10536002.71,9998979.2246,10392396.262086,15.77,306
A,F,157342.0,5412.0,8141017.66,7750670.9793,8057242.421881,9.75,196
A,F,172587.0,1337.0,1935033.02,1831140.5792,1905055.052773,2.56,50
A,F,202401.0,12063.0,18160987.5,17244651.7775,17958552.624932,23.57,469
A,F,256168.0,11743.0,17881788.2,16961652.3103,17636547.215624,22.73,441
A,F,256198.0,3397.0,5095325.34,4833678.9147,5036011.078934,6.25,124
A,F,555659.0,9795.0,14619762.26,13845389.4702,14388077.264988,19.34,367
A,F,1919852.0,4392.0,6805107.53,6470539.952,6724501.271547,7.68,158
A,F,1919853.0,8491.0,12423752.34,11801771.2901,12297261.169193,16.29,332
A,F,1942075.0,2308.0,3385155.92,3209918.3397,3353643.583399,4.77,90
A,F,2204511.0,13319.0,20046080.89,19032455.3742,19816335.817432,26.32,523
A,F,2428077.0,11734.0,17221321.47,16416671.2892,17074964.653579,22.25,461
A,F,2679431.0,6092.0,8921572.86,8494893.9485,8836457.480226,11.26,234
A,F,2701636.0,944.0,1470932.61,1388723.5055,1450147.770456,1.74,34
A,F,343753.0,10847.0,16187076.9,15387670.6757,15995971.937005,19.95,410
A,F,608216.0,387.0,549374.15,520784.5518,542862.267531,0.85,17
A,F,688973.0,11543.0,17146633.3,16316829.7299,16978588.246751,21.53,446
A,F,1308434.0,8294.0,12309442.97,11688891.5214,12159226.655766,17.02,327
A,F,1586832.0,12157.0,18281848.98,17295302.9192,17933937.056789,25.33,474
A,F,1854914.0,831.0,1207635.11,1137609.997,1182481.049016,1.86,33
A,F,1998860.0,11732.0,17702123.48,16788542.1144,17438021.241464,24.73,467
A,F,2926976.0,4330.0,6372718.73,6070315.8127,6299968.208182,8.64,175
A,F,67186.0,1284.0,1821984.39,1721622.2354,1785469.571078,2.79,51
A,F,380976.0,7383.0,11142978.71,10568020.2312,10986056.09029,14.56,285
A,F,788723.0,164.0,220530.6,213137.9813,223229.984503,0.22,7
A,F,788724.0,12150.0,18140085.61,17224095.532,17927574.515984,23.96,477
A,F,805665.0,10697.0,16077353.82,15290350.922,15915716.527512,20.82,429
A,F,861214.0,6486.0,9737255.5,9250191.4186,9624346.195821,12.8,257
A,F,2006011.0,6994.0,10544761.36,10023022.9718,10445805.184116,13.44,268
A,F,2237728.0,9301.0,13969367.36,13250610.4854,13751608.345889,18.49,358
A,F,2753573.0,2510.0,3641788.15,3465499.1328,3593727.144984,4.7,97
A,F,2836311.0,9988.0,15413108.75,14631405.4886,15218596.556473,18.58,374
A,F,527813.0,6210.0,9463147.81,8949401.6546,9311570.244745,13.52,249
A,F,649076.0,6056.0,9052306.73,8612425.7896,8964767.258293,11.34,238
A,F,684185.0,5114.0,7624192.17,7228153.6764,7516635.29504,10.52,199
A,F,2310689.0,5959.0,9049579.64,8565796.4857,8940508.654761,13.0,247
A,F,2596375.0,2436.0,3474856.97,3301261.1758,3441362.713454,4.91,93
A,F,528971.0,12183.0,18549612.69,17665625.2559,18350688.027023,22.2,465
A,F,593990.0,5668.0,8315251.27,7905218.2143,8242572.485852,11.08,223
A,F,684984.0,5588.0,8195927.36,7753427.638,8041832.830885,11.32,213
A,F,764474.0,7432.0,11163677.63,10616468.9807,11071661.660006,14.88,291
A,F,930497.0,2597.0,3842567.36,3639243.5433,3772251.420881,5.82,107
A,F,1072814.0,13705.0,20669012.82,19667595.3573,20492579.737834,25.77,531
A,F,1199262.0,5708.0,8523587.4,8142205.054,8477093.17549,10.39,218
A,F,1445265.0,2409.0,3758032.51,3574185.6657,3718625.016641,4.98,103
A,F,1469322.0,495.0,767671.59,732440.9944,765743.806635,0.91,18
A,F,1530237.0,2862.0,4294674.86,4085698.3493,4244382.964559,5.26,100
A,F,1652778.0,9234.0,13698216.86,13019448.3362,13540802.704044,17.11,346
A,F,2163750.0,6099.0,9219850.67,8776445.3704,9118191.336073,11.17,239
A,F,2860203.0,10991.0,16525759.78,15681732.5385,16311414.478334,21.03,426
A,F,167634.0,2615.0,3994093.68,3752633.1103,3902336.241797,5.77,103
A,F,222761.0,7252.0,10962416.25,10423752.35,10828282.71214,14.38,284
A,F,925354.0,336.0,558096.46,535583.5565,557393.183309,0.49,12
A,F,1986411.0,12856.0,19241428.97,18279351.4989,18997929.716447,25.35,494
A,F,2396397.0,6558.0,9683106.01,9202981.4696,9589032.660397,12.44,246
A,F,2916404.0,2999.0,4379024.49,4152528.5355,4330444.280578,6.16,119
A,F,2916405.0,9638.0,14455393.21,13763024.5511,14331411.617128,18.19,384
A,F,368258.0,10416.0,15431078.17,14678400.4243,15237044.606525,18.2,372
A,F,544674.0,11677.0,17207732.3,16375506.1773,17039583.06422,22.81,464
A,F,676455.0,8702.0,12951737.18,12283846.7764,12788442.666812,16.25,325
A,F,700247.0,6732.0,9953198.94,9451205.7616,9809072.196128,13.25,265
A,F,941844.0,12397.0,18524378.36,17627644.1048,18305673.333872,22.75,473
A,F,1198096.0,10737.0,15918853.64,15153042.4084,15764574.851318,20.77,424
A,F,1198097.0,2428.0,3573469.79,3404199.98,3535728.1588,4.26,89
A,F,1586150.0,1380.0,2120992.96,2010175.9209,2083533.570367,2.6,52
A,F,1586151.0,11127.0,17069096.17,16205951.7107,16844349.519505,21.43,421
A,F,2089480.0,1623.0,2281478.99,2172126.4529,2252104.045716,2.44,52
A,F,2110870.0,13287.0,19595333.54,18540610.6941,19293230.564747,27.66,513
A,F,2481319.0,4779.0,7022752.35,6657530.2077,6941301.635373,9.9,188
A,F,12629.0,9507.0,14518915.64,13804015.0803,14364014.966646,18.62,379
A,F,320949.0,3660.0,5566164.25,5322805.6898,5550201.40344,6.62,140
A,F,937821.0,7590.0,11384650.26,10832497.4897,11266315.042951,14.47,300
A,F,1217449.0,11310.0,16994095.6,16145690.1278,16785878.088182,20.69,414
A,F,1219801.0,10619.0,15354174.82,14569274.5999,15132111.181919,21.35,428
A,F,1292254.0,5414.0,8076218.76,7644035.0305,7942684.858836,11.18,214
A,F,1413998.0,8002.0,11781320.33,11189902.2275,11661888.367045,15.59,319
A,F,1467623.0,10653.0,16117179.79,15390100.7462,16014824.81227,19.63,426
A,F,1898302.0,4955.0,7486896.23,7132502.9463,7409758.920178,9.23,191
A,F,2116455.0,2539.0,3870046.47,3682396.8237,3832371.646559,5.2,102
A,F,2642904.0,3359.0,4906287.26,4681450.6721,4856936.824224,5.88,128
A,F,2642905.0,9452.0,14126302.51,13367832.3714,13909948.824746,18.87,371
A,F,2743134.0,7343.0,11037890.36,10501508.629,10918067.598836,14.18,298
A,F,164870.0,5243.0,7785409.82,7397431.3461,7704743.573314,9.96,198
A,F,365487.0,848.0,1344703.21,1288962.6518,1344233.973043,1.44,32
A,F,404500.0,2585.0,3737512.71,3532557.8599,3668500.797301,5.45,106
A,F,902224.0,2307.0,3503514.95,3327338.5218,3461314.811708,5.02,98
A,F,992079.0,13047.0,19768208.86,18817299.9279,19595340.02446,25.17,515
A,F,1406155.0,5787.0,8570678.01,8152041.0999,8468633.012885,10.95,224
A,F,1491533.0,11051.0,16418244.86,15592718.0545,16202242.012312,21.79,438
A,F,1491534.0,989.0,1525762.2,1453432.0471,1508677.204977,1.77,35
A,F,1499261.0,10401.0,15488277.6,14717025.2669,15284256.508965,20.35,415
A,F,1743837.0,1515.0,2295235.52,2167190.1789,2255721.20245,3.07,57
A,F,1743838.0,11873.0,18373412.65,17455722.4795,18150399.319028,23.17,465
A,F,2783279.0,3248.0,4872189.49,4630328.9626,4817570.378031,7.51,146
A,F,2846299.0,1086.0,1590695.19,1497421.5591,1565121.596004,2.51,47
A,F,15997.0,5424.0,8093846.97,7688118.8714,7989658.453265,10.95,219
A,F,178503.0,5303.0,8041584.2,7669373.5067,7969454.711084,9.94,209
A,F,677357.0,6344.0,9433436.85,8993836.6167,9349320.124586,12.2,257
A,F,1504743.0,3480.0,5188204.02,4918525.4031,5116917.093169,7.04,133
A,F,1554271.0,8430.0,12632696.96,11987673.4299,12515002.536448,17.06,332
A,F,2521879.0,4756.0,7011005.97,6665053.7375,6935210.590572,9.61,188
A,F,2880462.0,11384.0,17039252.38,16205086.4366,16833863.988294,22.66,462
A,F,2921717.0,3251.0,4972229.45,4742555.1589,4901649.465779,5.6,127
A,F,179335.0,13193.0,19935835.56,18913014.1064,19682208.367139,26.68,526
A,F,1651167.0,9728.0,14709185.72,13960105.4544,14539335.581,18.4,370
A,F,1656044.0,3336.0,5008736.47,4755022.8738,4954338.519021,6.46,125
A,F,1832217.0,566.0,872921.31,821309.4794,852184.989157,1.25,22
A,F,2097259.0,9632.0,14724922.98,14022198.6515,14564470.68672,19.14,393
A,F,149709.0,6411.0,9651247.03,9183582.7524,9535122.247441,12.36,249
A,F,462480.0,6910.0,10466193.74,9912051.9157,10326523.351994,15.09,290
A,F,544807.0,1873.0,2813738.32,2663749.6913,2771318.76506,3.67,66
A,F,701290.0,1092.0,1719896.99,1636869.3124,1710720.05065,2.24,47
A,F,1083849.0,11701.0,17898218.77,17004405.9869,17698563.096703,22.65,450
A,F,1227136.0,7679.0,11631067.93,11036904.9443,11471076.595718,16.18,305
A,F,1379574.0,7038.0,10525381.47,9990973.4021,10384186.85194,13.65,264
A,F,1687409.0,6232.0,9470012.96,9000747.0821,9379069.692103,12.44,252
A,F,1776126.0,8481.0,12606340.91,11972526.0584,12468224.322159,16.47,327
A,F,2032080.0,12298.0,18348698.02,17505558.7329,18224148.139994,24.13,502
A,F,2126199.0,2687.0,3775955.66,3592646.4176,3738997.78898,5.46,111
A,F,2172182.0,3542.0,5119997.08,4856904.6706,5053787.900232,7.31,143
A,F,2240008.0,4830.0,7052814.87,6706857.5171,6971190.978551,9.4,191
A,F,2262112.0,9415.0,14087704.06,13377109.4177,13890214.185741,18.43,372
A,F,2457051.0,2643.0,4016990.48,3814239.6032,3968503.296398,5.54,106
A,F,2817914.0,6798.0,10148754.48,9639186.1188,10045175.621521,13.01,268
A,F,2827446.0,7832.0,11621511.12,11054645.642,11481098.166709,16.29,328
A,F,2827447.0,4207.0,6447524.15,6112321.0843,6344245.729156,8.91,168
A,F,1453363.0,9012.0,13611799.57,12922565.3328,13461926.078991,17.47,339
A,F,1617163.0,12410.0,18362650.55,17418224.4794,18098541.103197,24.62,498
A,F,2175560.0,3707.0,5672776.65,5406001.4463,5616638.010585,6.65,143
A,F,2426762.0,2820.0,4211670.27,4012217.6544,4155852.528804,4.87,103
A,F,2584988.0,1470.0,2118609.39,2004320.6295,2100136.781458,3.2,60
A,F,109592.0,1988.0,2875386.69,2729000.7836,2842247.7706,3.68,73
A,F,2270905.0,8910.0,13269601.83,12619793.7585,13148570.106475,16.69,343
A,F,2726791.0,1101.0,1649910.08,1572691.0391,1620077.788393,2.08,43
A,F,551213.0,7089.0,10820927.77,10301456.7453,10679115.48343,13.89,285
A,F,895373.0,5852.0,8773991.86,8321775.3201,8657446.56612,12.05,240
A,F,913578.0,10193.0,15423915.84,14655362.5398,15232525.824534,20.28,414
A,F,1067582.0,11434.0,17080109.75,16199463.9818,16841310.379043,21.66,428
A,F,1311740.0,1725.0,2629955.33,2507647.0801,2612205.84618,3.35,69
A,F,1506576.0,9620.0,14595764.58,13895808.5301,14436317.579481,18.82,392
A,F,1688453.0,11281.0,17207897.26,16356089.6264,17018994.360127,21.46,436
A,F,2015603.0,10244.0,15266841.81,14478559.3845,15075373.818034,19.8,386
A,F,2015604.0,4356.0,6645382.64,6309104.993,6557712.457756,8.0,160
A,F,2224144.0,5500.0,8415723.41,7987971.2204,8313696.453476,11.11,219
A,F,2224145.0,7282.0,10921871.86,10370207.543,10802183.052578,14.54,295
A,F,805462.0,4196.0,6046924.88,5739082.324,5979609.661214,9.33,188
A,F,842338.0,3256.0,4729607.58,4489658.2978,4674591.687825,5.94,126
A,F,842339.0,10610.0,16149348.14,15323831.7725,15910652.263781,20.3,410
A,F,1437629.0,152.0,254105.57,248510.567,252209.868064,0.12,5
A,F,1809683.0,1197.0,1713505.28,1629257.2492,1689001.191718,2.61,52
A,F,2025681.0,6113.0,9188075.19,8687833.1138,9060517.913517,13.32,257
A,F,2538432.0,11926.0,18292887.93,17382741.8861,18086193.336965,22.78,466
A,F,85375.0,2226.0,3383439.47,3223171.153,3350438.074639,3.97,82
A,F,147847.0,7478.0,11230849.39,10690293.8835,11111303.01591,13.79,284
A,F,382019.0,3445.0,5149804.58,4900870.4796,5084071.46901,6.85,135
A,F,382020.0,9451.0,14183255.26,13420588.7471,13950602.719429,19.65,374
A,F,421524.0,7732.0,11282395.51,10728563.4441,11156414.742215,14.42,298
A,F,547388.0,9491.0,14288940.76,13544343.7761,14096651.195318,19.54,378
A,F,608999.0,2511.0,3835954.54,3632454.2527,3783574.124343,5.78,107
A,F,759198.0,10769.0,16193769.96,15419008.0963,16053160.435772,19.26,404
A,F,881514.0,3412.0,5024868.88,4752481.4868,4917289.940662,7.21,135
A,F,918803.0,9497.0,14224243.51,13499444.0489,14038399.80342,19.24,379
A,F,1272829.0,1760.0,2637614.03,2493997.1794,2596962.380081,4.15,77
A,F,1394584.0,5397.0,8038377.13,7635026.9276,7947021.265922,10.5,210
A,F,1690143.0,3877.0,5709224.53,5445477.4348,5664494.222171,6.11,139
A,F,2199450.0,7248.0,10878801.78,10383117.7918,10783570.061196,13.16,270
A,F,2237487.0,9678.0,14319008.55,13594279.8803,14127635.892018,18.22,369
A,F,2239849.0,5501.0,8428786.41,8020321.5399,8353390.901632,11.31,227
A,F,2862694.0,2734.0,4159234.45,3975022.2977,4146373.726827,4.58,100
A,F,9150.0,2425.0,3725181.01,3558721.7003,3693131.655756,4.41,92
A,F,52049.0,5309.0,8165083.85,7761073.4455,8058573.238641,10.78,213
A,F,914500.0,1039.0,1571197.63,1488634.4109,1555135.056313,2.67,50
A,F,914501.0,11814.0,17559632.76,16686769.7955,17342478.95145,23.2,461
A,F,1688613.0,2959.0,4544548.17,4339470.1416,4498210.4842,5.42,115
A,F,1804765.0,5170.0,7757447.98,7354433.7193,7629910.041743,10.75,211
A,F,1892522.0,1504.0,2157892.25,2064619.8727,2148721.439053,2.42,56
A,F,2193348.0,5521.0,8234232.22,7826275.4298,8150160.876707,10.64,217
A,F,2481146.0,1164.0,1713752.42,1618922.298,1684721.235931,2.94,50
A,F,2788020.0,13094.0,19576640.41,18636423.7738,19368418.708016,24.78,498
A,F,2866085.0,8160.0,11895575.04,11318343.7911,11733581.368401,15.88,318
A,F,2899223.0,1730.0,2697628.58,2550053.6045,2664583.761762,4.09,72
A,F,55051.0,8446.0,12797714.83,12139735.4436,12629875.441828,17.58,336
A,F,57162.0,5438.0,7946854.8,7557169.9639,7858345.354149,10.32,210
A,F,624041.0,7736.0,11618556.1,11077740.1766,11555312.163209,14.59,309
A,F,773687.0,6513.0,9699092.08,9235734.4361,9598887.98057,12.62,250
A,F,1234027.0,8752.0,13187942.27,12486618.2837,12980174.125152,17.52,330
A,F,2327754.0,4981.0,7285634.21,6897602.6289,7178775.044804,9.61,185
A,F,2359876.0,196.0,249699.64,236016.0679,243267.097877,0.39,7
A,F,2420753.0,4502.0,6815678.6,6439774.8853,6690415.615402,9.45,183
A,F,2630871.0,10121.0,14978717.47,14223826.7193,14763955.02949,20.51,398
A,F,2872924.0,7962.0,12081535.96,11484749.4529,11981646.575402,16.46,322
A,F,345237.0,7572.0,11468931.99,10898302.4036,11345908.957276,14.26,285
A,F,648730.0,80.0,122591.73,115414.8996,121036.944756,0.11,2
A,F,1386757.0,12154.0,17966443.55,17102366.4793,17789514.05803,23.71,480
A,F,2103373.0,624.0,942900.93,891174.7749,920657.224969,1.32,24
A,F,2206130.0,11471.0,17325826.5,16435539.2396,17095275.983404,23.5,461
A,F,2507518.0,6990.0,10418497.77,9891427.0796,10291451.375729,13.62,274
A,F,580237.0,6094.0,9091299.41,8617706.8491,8969803.897937,12.12,237
A,F,1611911.0,1016.0,1586665.32,1530264.6865,1591358.332952,1.37,38
A,F,1803494.0,10892.0,16614572.45,15775097.1737,16419584.728834,22.18,442
